Date,DJIA,Open,High,Low,Vol.,Change %
1999/01/08,9643.32,9538.28,9647.96,9525.41,103.25M,1.11%
1999/01/07,9537.76,9542.14,9542.14,9426.02,88.29M,-0.08%
1999/01/06,9544.97,9315.42,9562.22,9315.42,103.34M,2.51%
1999/01/05,9311.19,9184.78,9338.74,9182.98,79.86M,1.38%
1999/01/04,9184.26,9184.01,9350.33,9122.47,89.41M,0.03%
1998/12/31,9181.43,9274.12,9287.77,9181.43,53.40M,-1.00%
1998/12/30,9274.64,9320.98,9326.39,9268.20,48.25M,-0.50%
1998/12/29,9320.97,9221.11,9334.88,9187.61,51.15M,1.02%
1998/12/28,9226.75,9220.57,9262.79,9189.41,45.91M,0.10%
1998/12/24,9217.99,9202.29,9245.54,9178.60,20.21M,0.17%
1998/12/23,9202.03,9044.72,9211.04,9043.17,58.32M,1.74%
1998/12/22,9044.46,8989.11,9069.44,8948.69,58.51M,0.62%
1998/12/21,8988.85,8902.97,9079.22,8898.74,77.84M,0.96%
1998/12/18,8903.62,8877.63,8928.60,8858.57,95.15M,0.31%
1998/12/17,8875.82,8787.55,8879.94,8785.75,71.75M,0.97%
1998/12/16,8790.60,8830.25,8851.36,8740.65,70.31M,-0.37%
1998/12/15,8823.29,8699.46,8823.30,8678.61,77.34M,1.47%
1998/12/14,8695.59,8820.73,8820.73,8676.03,71.52M,-1.43%
1998/12/11,8821.76,8839.51,8844.93,8730.10,71.70M,-0.22%
1998/12/10,8841.58,9008.42,9012.79,8823.30,76.63M,-1.86%
1998/12/09,9009.18,9027.15,9050.90,8968.51,80.31M,-0.21%
1998/12/08,9027.98,9070.47,9088.75,8946.63,79.24M,-0.47%
1998/12/07,9070.46,9017.17,9084.11,9003.78,53.31M,0.60%
1998/12/04,9016.14,8879.68,9025.15,8879.68,69.61M,1.54%
1998/12/03,8879.68,9064.80,9082.57,8871.45,78.46M,-2.04%
1998/12/02,9064.54,9129.78,9129.78,8955.12,92.35M,-0.76%
1998/12/01,9133.54,9116.55,9141.27,8987.82,87.73M,0.19%
1998/11/30,9116.55,9333.08,9333.08,9116.55,72.22M,-2.32%
1998/11/27,9333.07,9311.85,9346.21,9304.50,29.01M,0.20%
1998/11/25,9314.28,9300.78,9318.15,9252.49,58.20M,0.14%
1998/11/24,9301.15,9371.52,9380.20,9289.05,81.14M,-0.78%
1998/11/23,9374.27,9159.55,9374.27,9159.29,84.08M,2.34%
1998/11/20,9159.54,9058.62,9161.35,9058.62,75.92M,1.14%
1998/11/19,9056.05,9039.83,9087.72,9010.73,64.21M,0.17%
1998/11/18,9041.11,8978.62,9041.11,8957.18,63.44M,0.61%
1998/11/17,8986.29,9010.99,9103.16,8929.12,83.80M,-0.28%
1998/11/16,9011.24,8921.14,9030.30,8920.88,68.03M,1.03%
1998/11/13,8919.59,8830.61,8925.51,8829.84,56.06M,1.02%
1998/11/12,8829.75,8822.32,8907.75,8810.94,58.85M,0.07%
1998/11/11,8823.82,8863.98,8936.07,8792.66,71.30M,-0.45%
1998/11/10,8863.97,8895.17,8928.35,8854.71,72.80M,-0.38%
1998/11/09,8897.96,8971.97,8985.50,8845.96,61.02M,-0.86%
1998/11/06,8975.46,8915.34,8990.91,8897.19,67.75M,0.67%
1998/11/05,8915.47,8782.11,8917.27,8714.91,78.00M,1.51%
1998/11/04,8783.14,8708.47,8854.45,8708.47,87.02M,0.88%
1998/11/03,8706.15,8706.67,8744.52,8677.58,75.34M,0.00%
1998/11/02,8706.15,8595.70,8742.97,8595.70,80.84M,1.33%
1998/10/30,8592.11,8498.12,8659.81,8498.12,70.95M,1.14%
1998/10/29,8495.03,8371.22,8496.32,8352.40,61.42M,1.47%
1998/10/28,8371.97,8365.27,8432.98,8328.71,61.66M,0.07%
1998/10/27,8366.04,8433.24,8533.14,8346.22,75.88M,-0.78%
1998/10/26,8432.21,8448.95,8521.04,8408.01,57.13M,-0.24%
1998/10/23,8452.29,8531.34,8531.34,8426.81,64.44M,-0.95%
1998/10/22,8533.14,8519.03,8555.79,8422.17,71.46M,0.16%
1998/10/21,8519.23,8504.67,8561.97,8446.12,81.66M,0.16%
1998/10/20,8505.85,8471.86,8652.86,8471.86,99.75M,0.47%
1998/10/19,8466.45,8415.48,8515.37,8388.96,72.63M,0.59%
1998/10/16,8416.76,8300.39,8429.38,8300.39,126.79M,1.41%
1998/10/15,8299.36,7966.97,8347.46,7920.12,99.69M,4.15%
1998/10/14,7968.79,7938.14,8048.33,7878.15,80.57M,0.39%
1998/10/13,7938.14,8002.50,8009.97,7884.59,78.69M,-0.79%
1998/10/12,8001.47,7900.55,8084.64,7900.55,74.37M,1.29%
1998/10/09,7899.53,7734.74,7917.28,7666.51,101.64M,2.17%
1998/10/08,7731.91,7734.48,7756.37,7467.49,138.48M,-0.13%
1998/10/07,7741.70,7745.18,7858.32,7629.18,105.82M,-0.02%
1998/10/06,7742.98,7733.97,7880.98,7683.51,91.56M,0.22%
1998/10/05,7726.24,7787.01,7788.04,7551.68,98.08M,-0.75%
1998/10/02,7784.70,7631.24,7818.16,7530.31,102.73M,1.99%
1998/10/01,7632.53,7841.33,7841.33,7582.84,100.93M,-2.68%
1998/09/30,7842.62,8079.49,8079.49,7825.37,87.64M,-2.94%
1998/09/29,8080.52,8109.87,8150.55,8015.63,81.20M,-0.35%
1998/09/28,8108.83,8026.17,8160.33,8026.17,74.48M,1.00%
1998/09/25,8028.77,8001.99,8086.44,7889.99,79.14M,0.33%
1998/09/24,8001.98,8152.35,8182.47,7935.82,83.18M,-1.87%
1998/09/23,8154.41,7899.52,8160.59,7896.43,94.27M,3.26%
1998/09/22,7897.20,7934.28,7986.80,7855.75,70.85M,-0.45%
1998/09/21,7933.25,7889.33,7945.35,7711.05,77.72M,0.48%
1998/09/18,7895.65,7876.35,7930.67,7827.94,99.09M,0.28%
1998/09/17,7873.77,8078.15,8078.15,7854.46,71.89M,-2.67%
1998/09/16,8089.78,8026.13,8102.92,7962.85,88.36M,0.81%
1998/09/15,8024.39,7945.09,8035.72,7881.50,72.89M,0.99%
1998/09/14,7945.35,7796.53,8039.06,7796.53,89.75M,1.92%
1998/09/11,7795.50,7612.18,7817.39,7518.99,91.32M,2.36%
1998/09/10,7615.55,7858.07,7858.07,7519.50,101.55M,-3.17%
1998/09/09,7865.02,8020.78,8030.57,7851.89,85.19M,-1.94%
1998/09/08,8020.78,7645.14,8033.14,7645.14,100.54M,4.98%
1998/09/04,7640.25,7685.05,7760.75,7495.81,96.75M,-0.55%
1998/09/03,7682.22,7781.34,7781.34,7578.46,108.28M,-1.29%
1998/09/02,7782.37,7824.17,7952.56,7767.44,95.88M,-0.58%
1998/09/01,7827.42,7545.76,7897.97,7400.30,147.17M,3.82%
1998/08/31,7539.06,8052.45,8095.45,7539.07,117.89M,-6.37%
1998/08/28,8051.68,8164.18,8244.52,8011.52,94.63M,-1.40%
1998/08/27,8165.99,8518.09,8518.35,8164.19,104.25M,-4.19%
1998/08/26,8523.35,8600.93,8600.93,8467.48,67.77M,-0.92%
1998/08/25,8602.65,8568.41,8689.42,8538.54,65.56M,0.42%
1998/08/24,8566.60,8533.65,8619.13,8502.76,61.94M,0.39%
1998/08/21,8533.65,8607.80,8608.06,8328.20,83.41M,-0.90%
1998/08/20,8611.40,8694.05,8694.57,8604.97,60.59M,-0.94%
1998/08/19,8693.28,8712.70,8753.78,8663.41,55.81M,-0.25%
1998/08/18,8714.64,8572.49,8730.61,8568.11,66.32M,1.63%
1998/08/17,8574.84,8419.96,8574.85,8368.62,67.56M,1.78%
1998/08/14,8425.00,8458.99,8556.57,8380.72,83.00M,-0.41%
1998/08/13,8459.50,8550.70,8603.43,8459.50,71.10M,-1.09%
1998/08/12,8552.96,8462.63,8564.55,8460.06,72.30M,1.06%
1998/08/11,8462.84,8570.84,8570.84,8316.87,90.96M,-1.31%
1998/08/10,8574.84,8596.73,8635.35,8543.18,59.29M,-0.27%
1998/08/07,8598.02,8579.22,8710.02,8552.96,80.62M,0.24%
1998/08/06,8577.67,8546.13,8593.38,8486.02,77.09M,0.36%
1998/08/05,8546.78,8486.02,8574.85,8361.92,98.76M,0.70%
1998/08/04,8487.31,8788.80,8857.03,8487.31,96.98M,-3.41%
1998/08/03,8786.73,8883.29,8886.12,8785.97,65.83M,-1.09%
1998/07/31,8883.29,9026.95,9030.04,8828.19,75.42M,-1.59%
1998/07/30,9026.95,8913.41,9041.37,8913.41,73.50M,1.26%
1998/07/29,8914.95,8935.81,9001.21,8880.71,66.51M,-0.22%
1998/07/28,8934.78,9028.50,9028.50,8816.09,77.50M,-1.04%
1998/07/27,9028.24,8937.36,9028.24,8855.74,73.13M,1.02%
1998/07/24,8937.35,8934.52,8998.38,8863.21,83.96M,0.05%
1998/07/23,8932.97,9130.46,9156.46,8932.98,94.41M,-2.15%
1998/07/22,9128.91,9185.71,9186.37,9075.10,90.78M,-0.67%
1998/07/21,9190.18,9296.26,9344.67,9173.97,75.25M,-1.14%
1998/07/20,9295.74,9340.55,9367.84,9264.59,58.49M,-0.45%
1998/07/17,9337.97,9328.19,9354.71,9310.17,56.87M,0.10%
1998/07/16,9328.18,9233.23,9332.31,9206.15,63.19M,1.01%
1998/07/15,9234.47,9246.57,9305.53,9228.03,75.86M,-0.12%
1998/07/14,9245.54,9100.07,9256.61,9098.53,61.49M,1.64%
1998/07/13,9096.21,9107.03,9132.77,9073.30,57.05M,-0.10%
1998/07/10,9105.73,9090.81,9135.60,9029.79,67.28M,0.18%
1998/07/09,9089.77,9174.97,9174.97,9065.61,65.78M,-0.93%
1998/07/08,9174.96,9086.29,9184.44,9084.30,59.98M,0.99%
1998/07/07,9085.03,9091.27,9150.81,9067.11,56.52M,-0.07%
1998/07/06,9091.76,9023.06,9091.77,9000.59,48.82M,0.74%
1998/07/02,9025.25,9047.68,9047.68,9003.33,50.06M,-0.26%
1998/07/01,9048.66,8958.99,9049.17,8958.99,66.79M,1.08%
1998/06/30,8952.01,8994.72,9020.52,8929.60,61.36M,-0.50%
1998/06/29,8997.35,8945.54,9052.66,8945.54,50.17M,0.59%
1998/06/26,8944.53,8934.26,8991.63,8934.08,52.14M,0.10%
1998/06/25,8935.57,8923.87,9025.01,8915.40,68.64M,0.13%
1998/06/24,8923.86,8829.21,8934.33,8777.89,73.65M,1.08%
1998/06/23,8828.45,8713.37,8830.45,8713.37,54.91M,1.35%
1998/06/22,8711.12,8711.74,8763.69,8684.22,45.54M,-0.02%
1998/06/19,8712.86,8812.77,8861.84,8688.96,79.84M,-1.14%
1998/06/18,8813.00,8824.92,8853.87,8793.33,64.31M,-0.19%
1998/06/17,8829.45,8666.23,8892.48,8665.73,72.94M,1.89%
1998/06/16,8665.28,8635.15,8675.51,8569.88,68.61M,0.43%
1998/06/15,8627.92,8831.95,8831.95,8623.19,58.00M,-2.34%
1998/06/12,8834.93,8811.77,8834.94,8684.22,59.70M,0.26%
1998/06/11,8811.76,8969.51,8993.62,8808.53,59.84M,-1.78%
1998/06/10,8971.69,9050.17,9096.00,8952.27,62.72M,-0.86%
1998/06/09,9049.91,9070.59,9086.54,9014.54,45.31M,-0.22%
1998/06/08,9069.59,9039.95,9104.72,9034.97,49.41M,0.35%
1998/06/05,9037.70,8870.56,9039.46,8870.56,53.63M,1.88%
1998/06/04,8870.55,8804.30,8876.54,8749.74,49.95M,0.76%
1998/06/03,8803.79,8889.44,8928.35,8789.85,46.97M,-0.98%
1998/06/02,8891.23,8922.87,8976.68,8872.30,55.16M,-0.35%
1998/06/01,8922.37,8900.95,8981.41,8864.08,54.77M,0.25%
1998/05/29,8899.95,8970.20,9027.00,8899.95,49.31M,-0.78%
1998/05/28,8970.20,8933.47,8993.12,8900.70,47.97M,0.38%
1998/05/27,8936.56,8963.81,8964.06,8788.10,66.91M,-0.30%
1998/05/26,8963.72,9114.44,9168.74,8962.73,43.35M,-1.65%
1998/05/22,9114.43,9132.37,9164.26,9077.32,34.13M,-0.20%
1998/05/21,9132.36,9171.73,9202.37,9104.97,58.66M,-0.43%
1998/05/20,9171.48,9053.76,9172.98,9052.02,62.43M,1.29%
1998/05/19,9054.64,9052.16,9113.44,9038.21,55.27M,0.04%
1998/05/18,9050.91,9092.97,9128.89,8999.85,53.14M,-0.50%
1998/05/15,9095.99,9170.34,9186.18,9090.52,62.59M,-0.83%
1998/05/14,9172.22,9211.34,9221.56,9113.94,72.87M,-0.43%
1998/05/13,9211.83,9158.62,9225.54,9157.03,59.71M,0.55%
1998/05/12,9161.76,9089.53,9175.72,9059.88,56.31M,0.77%
1998/05/11,9091.51,9055.51,9189.67,9055.40,56.82M,0.40%
1998/05/08,9055.14,8978.17,9095.75,8971.20,51.56M,0.87%
1998/05/07,8976.67,9053.16,9055.65,8965.22,52.34M,-0.86%
1998/05/06,9054.64,9146.19,9180.20,9049.92,45.34M,-1.02%
1998/05/05,9147.56,9192.66,9198.14,9104.47,42.75M,-0.49%
1998/05/04,9192.65,9145.33,9261.91,9145.33,50.98M,0.50%
1998/05/01,9147.06,9066.61,9147.82,9066.61,50.10M,0.92%
1998/04/30,9063.36,8953.51,9128.64,8953.51,58.81M,1.25%
1998/04/29,8951.51,8899.21,8995.11,8899.21,51.34M,0.59%
1998/04/28,8898.95,8920.88,9006.57,8863.58,63.23M,-0.21%
1998/04/27,8917.63,9058.14,9058.64,8840.67,78.75M,-1.62%
1998/04/24,9064.61,9143.83,9160.02,9020.03,68.36M,-0.86%
1998/04/23,9143.32,9176.96,9209.10,9114.69,66.13M,-0.36%
1998/04/22,9176.71,9184.93,9213.33,9165.26,55.02M,-0.09%
1998/04/21,9184.93,9137.85,9193.65,9098.25,67.52M,0.47%
1998/04/20,9141.83,9166.75,9172.73,9091.52,60.31M,-0.28%
1998/04/17,9167.49,9077.57,9167.50,9052.91,62.81M,1.00%
1998/04/16,9076.56,9162.27,9164.76,9041.95,64.98M,-0.94%
1998/04/15,9162.26,9110.45,9162.27,9083.55,67.26M,0.57%
1998/04/14,9110.19,9014.30,9121.41,9013.80,61.98M,1.09%
1998/04/13,9012.29,8997.11,9025.26,8925.61,62.32M,0.19%
1998/04/09,8994.86,8890.74,9014.30,8890.74,56.62M,1.16%
1998/04/08,8891.48,8959.49,8968.96,8861.84,71.63M,-0.73%
1998/04/07,8956.49,9028.96,9033.98,8893.48,74.58M,-0.85%
1998/04/06,9033.22,8985.90,9094.76,8985.90,76.62M,0.55%
1998/04/03,8983.40,8986.64,9030.49,8946.29,65.52M,-0.04%
1998/04/02,8986.64,8868.32,8997.11,8861.34,74.63M,1.33%
1998/04/01,8868.31,8801.56,8883.76,8748.74,79.54M,0.78%
1998/03/31,8799.80,8783.12,8898.96,8776.89,61.77M,0.20%
1998/03/30,8782.12,8795.08,8827.96,8748.74,44.03M,-0.16%
1998/03/27,8796.07,8846.33,8895.72,8771.91,57.39M,-0.57%
1998/03/26,8846.88,8868.57,8892.98,8820.99,52.24M,-0.29%
1998/03/25,8872.79,8905.19,8959.24,8800.06,59.39M,-0.36%
1998/03/24,8904.43,8817.50,8920.38,8817.50,46.28M,1.00%
1998/03/23,8816.25,8899.89,8900.14,8807.29,52.57M,-1.01%
1998/03/20,8906.42,8803.80,8913.41,8803.30,78.60M,1.17%
1998/03/19,8803.04,8771.11,8803.05,8759.95,54.71M,0.32%
1998/03/18,8775.39,8746.69,8780.13,8706.89,48.74M,0.29%
1998/03/17,8749.98,8718.85,8749.99,8683.98,51.72M,0.36%
1998/03/16,8718.84,8603.51,8718.85,8602.02,49.98M,1.35%
1998/03/13,8602.51,8659.56,8698.42,8592.80,48.87M,-0.66%
1998/03/12,8659.55,8673.91,8682.48,8611.24,46.11M,-0.19%
1998/03/11,8675.75,8642.52,8695.19,8639.63,48.62M,0.38%
1998/03/10,8643.11,8567.64,8650.10,8566.64,52.66M,0.89%
1998/03/09,8567.14,8570.63,8624.44,8541.24,60.73M,-0.03%
1998/03/06,8569.38,8446.82,8570.88,8444.58,56.18M,1.48%
1998/03/05,8444.32,8536.80,8537.05,8405.72,57.11M,-1.11%
1998/03/04,8539.24,8582.79,8583.04,8494.65,51.38M,-0.53%
1998/03/03,8584.82,8548.71,8585.08,8509.35,57.20M,0.40%
1998/03/02,8550.44,8544.47,8566.89,8510.84,55.60M,0.06%
1998/02/27,8545.71,8489.67,8566.89,8474.97,55.15M,0.65%
1998/02/26,8490.66,8455.53,8503.12,8419.92,49.39M,0.39%
1998/02/25,8457.77,8368.85,8489.17,8368.85,47.54M,1.05%
1998/02/24,8370.09,8408.21,8421.66,8345.44,53.39M,-0.48%
1998/02/23,8410.20,8414.94,8446.57,8374.83,47.94M,-0.04%
1998/02/20,8413.93,8375.83,8424.40,8318.53,57.23M,0.46%
1998/02/19,8375.57,8451.81,8451.81,8369.35,54.34M,-0.89%
1998/02/18,8451.05,8393.78,8451.06,8361.88,55.00M,0.63%
1998/02/17,8398.49,8368.60,8446.32,8368.60,57.18M,0.34%
1998/02/13,8370.09,8366.96,8374.83,8311.81,44.03M,0.01%
1998/02/12,8369.59,8311.48,8390.27,8238.32,57.83M,0.66%
1998/02/11,8314.54,8293.80,8314.55,8276.93,50.19M,0.23%
1998/02/10,8295.61,8179.78,8320.03,8178.28,67.30M,1.41%
1998/02/09,8180.52,8191.49,8216.65,8141.91,45.45M,-0.11%
1998/02/06,8189.49,8114.07,8211.91,8113.13,49.52M,0.89%
1998/02/05,8117.24,8128.71,8182.27,8071.91,60.11M,-0.15%
1998/02/04,8129.70,8158.60,8160.10,8090.10,56.07M,-0.38%
1998/02/03,8160.34,8107.78,8164.33,8057.71,59.10M,0.65%
1998/02/02,8107.78,7909.99,8122.23,7909.99,64.72M,2.55%
1998/01/30,7906.50,7971.27,7985.97,7893.05,53.67M,-0.83%
1998/01/29,7973.01,7916.72,8015.12,7883.09,77.77M,0.73%
1998/01/28,7915.46,7815.08,7919.21,7815.08,73.51M,1.28%
1998/01/27,7815.07,7713.19,7848.46,7708.71,69.30M,1.32%
1998/01/26,7712.94,7701.73,7757.78,7690.77,52.54M,0.16%
1998/01/23,7700.73,7730.63,7776.97,7642.70,61.25M,-0.39%
1998/01/22,7730.87,7793.41,7797.89,7701.98,73.46M,-0.82%
1998/01/21,7794.40,7872.12,7872.12,7737.36,69.13M,-1.00%
1998/01/20,7873.12,7753.80,7874.87,7749.56,69.31M,1.54%
1998/01/16,7753.54,7696.01,7803.12,7696.01,72.62M,0.80%
1998/01/15,7691.76,7783.69,7783.94,7686.54,55.90M,-1.19%
1998/01/14,7784.68,7732.13,7788.92,7707.96,60.66M,0.68%
1998/01/13,7732.12,7646.43,7733.12,7645.69,69.01M,1.11%
1998/01/12,7647.17,7575.19,7652.66,7443.41,80.34M,0.88%
1998/01/09,7580.41,7799.88,7800.13,7527.36,86.30M,-2.85%
1998/01/08,7802.62,7902.02,7902.02,7796.15,63.72M,-1.26%
1998/01/07,7902.26,7904.76,7905.76,7776.97,60.99M,-0.05%
1998/01/06,7906.25,7978.99,7978.99,7880.35,60.20M,-0.91%
1998/01/05,7978.99,7967.04,8035.54,7912.98,67.56M,0.18%
1998/01/02,7965.04,7910.49,7965.04,7880.84,47.03M,0.72%
1997/12/31,7908.24,7916.22,7959.56,7886.57,36.72M,-0.10%
1997/12/30,7915.96,7791.51,7922.70,7791.51,43.62M,1.59%
1997/12/29,7792.40,7677.30,7801.63,7677.30,35.19M,1.47%
1997/12/26,7679.31,7660.13,7717.93,7659.14,13.34M,0.25%
1997/12/24,7660.12,7692.77,7740.35,7660.13,25.51M,-0.41%
1997/12/23,7691.76,7819.31,7823.05,7689.28,40.54M,-1.63%
1997/12/22,7819.31,7758.97,7844.72,7743.34,50.13M,0.81%
1997/12/19,7756.28,7846.50,7846.50,7576.93,98.69M,-1.15%
1997/12/18,7846.49,7953.63,7955.87,7810.45,62.33M,-1.39%
1997/12/17,7957.40,7978.53,8034.00,7932.04,56.99M,-0.24%
1997/12/16,7976.30,7924.83,8019.82,7924.34,57.11M,0.68%
1997/12/15,7922.59,7839.29,7947.71,7838.30,54.11M,1.08%
1997/12/12,7838.29,7849.49,7904.94,7784.33,55.52M,-0.14%
1997/12/11,7848.98,7973.97,7973.97,7815.17,63.79M,-1.63%
1997/12/10,7978.79,8048.67,8049.42,7922.35,62.99M,-0.88%
1997/12/09,8049.66,8110.84,8111.09,8029.77,51.06M,-0.75%
1997/12/08,8110.83,8148.88,8158.08,8083.73,46.28M,-0.47%
1997/12/05,8149.13,8049.17,8166.29,8017.09,60.71M,1.23%
1997/12/04,8050.16,8032.76,8113.82,8023.80,64.38M,0.23%
1997/12/03,8032.00,8017.04,8076.02,7961.64,63.02M,0.16%
1997/12/02,8018.82,8012.12,8041.71,7995.21,55.75M,0.07%
1997/12/01,8013.10,7825.12,8015.10,7825.12,58.28M,2.43%
1997/11/28,7823.12,7794.78,7853.22,7794.78,20.08M,0.36%
1997/11/26,7794.77,7809.55,7846.50,7794.53,47.42M,-0.18%
1997/11/25,7808.95,7767.26,7821.39,7739.57,56.36M,0.53%
1997/11/24,7767.92,7881.07,7881.07,7753.25,52.42M,-1.44%
1997/11/21,7881.06,7827.85,7881.07,7791.55,63.73M,0.70%
1997/11/20,7826.60,7724.75,7856.20,7724.75,61.63M,1.32%
1997/11/19,7724.73,7646.54,7753.96,7625.53,50.76M,0.97%
1997/11/18,7650.82,7694.93,7720.81,7643.21,59.38M,-0.62%
1997/11/17,7698.21,7575.67,7738.49,7575.67,64.88M,1.66%
1997/11/14,7572.48,7486.26,7590.16,7467.38,60.50M,1.13%
1997/11/13,7487.76,7400.14,7499.79,7349.99,66.90M,1.17%
1997/11/12,7401.31,7554.73,7554.73,7393.71,63.89M,-2.08%
1997/11/11,7558.72,7552.59,7599.74,7518.21,47.53M,0.08%
1997/11/10,7552.59,7581.57,7656.22,7540.56,51.81M,-0.38%
1997/11/07,7581.32,7678.68,7678.68,7487.76,66.15M,-1.33%
1997/11/06,7683.23,7692.03,7708.04,7640.26,54.58M,-0.12%
1997/11/05,7692.56,7688.15,7765.75,7664.57,56.78M,0.04%
1997/11/04,7689.12,7675.13,7701.65,7622.33,56.33M,0.19%
1997/11/03,7674.39,7443.07,7674.39,7443.07,67.16M,3.12%
1997/10/31,7442.08,7384.62,7495.86,7352.69,70.37M,0.82%
1997/10/30,7381.67,7502.15,7543.01,7381.18,77.16M,-1.67%
1997/10/29,7506.66,7498.56,7621.60,7456.08,95.99M,0.11%
1997/10/28,7498.31,7160.90,7515.02,6971.32,160.97M,4.71%
1997/10/27,7161.14,7714.42,7714.42,7159.92,91.83M,-7.18%
1997/10/24,7715.40,7849.00,7939.61,7695.51,91.09M,-1.69%
1997/10/23,7847.76,7870.61,8029.00,7805.04,86.34M,-2.33%
1997/10/22,8034.64,8054.05,8059.94,7993.88,89.95M,-0.32%
1997/10/21,8060.43,7950.17,8064.61,7921.93,66.02M,1.75%
1997/10/20,7921.44,7872.82,7924.88,7815.60,64.29M,0.95%
1997/10/17,7847.03,7880.43,7934.21,7755.68,81.01M,-1.16%
1997/10/16,7938.87,8082.05,8112.74,7896.39,67.50M,-1.48%
1997/10/15,8057.97,8044.72,8093.31,8035.39,44.92M,-0.47%
1997/10/14,8096.28,8111.76,8112.25,8018.93,57.86M,0.30%
1997/10/13,8072.22,8092.61,8114.71,8042.75,29.90M,0.34%
1997/10/10,8045.20,8020.65,8059.45,8002.73,40.12M,-0.20%
1997/10/09,8061.41,8029.98,8094.08,8002.73,49.66M,-0.42%
1997/10/08,8095.05,8183.71,8184.70,8051.35,59.73M,-1.02%
1997/10/07,8178.31,8107.34,8181.75,8088.92,54.93M,0.96%
1997/10/06,8100.21,8080.33,8109.30,8039.56,46.02M,0.77%
1997/10/03,8038.57,8128.21,8144.42,7956.07,77.87M,0.14%
1997/10/02,8027.52,8016.48,8033.67,7984.06,47.19M,0.15%
1997/10/01,8015.49,7992.17,8028.76,7945.02,54.31M,0.88%
1997/09/30,7945.25,7977.68,8001.25,7937.40,49.84M,-0.58%
1997/09/29,7991.42,7912.85,7995.60,7893.45,51.05M,0.87%
1997/09/26,7922.17,7912.85,7928.81,7849.13,51.05M,0.94%
1997/09/25,7848.01,7905.48,7929.55,7840.40,55.04M,-0.74%
1997/09/24,7906.70,7979.89,8035.63,7901.30,68.04M,-0.79%
1997/09/23,7970.06,7999.53,8005.18,7929.05,53.08M,-0.33%
1997/09/22,7996.83,7968.84,8021.88,7915.55,59.82M,1.01%
1997/09/19,7917.26,7897.35,7931.02,7865.57,74.70M,-0.07%
1997/09/18,7922.72,7910.86,8020.90,7882.62,66.77M,0.46%
1997/09/17,7886.43,7926.99,7931.50,7862.25,63.07M,-0.12%
1997/09/16,7895.92,7768.81,7910.63,7722.80,81.00M,2.26%
1997/09/15,7721.13,7744.83,7794.53,7718.12,47.70M,-0.28%
1997/09/12,7742.97,7702.09,7752.96,7607.56,58.66M,1.07%
1997/09/11,7660.98,7682.35,7717.27,7580.85,74.03M,-0.76%
1997/09/10,7719.27,7815.90,7847.72,7712.54,60.37M,-1.69%
1997/09/09,7851.90,7827.75,7899.06,7797.79,48.79M,0.21%
1997/09/08,7835.18,7860.96,7881.17,7821.71,38.99M,0.16%
1997/09/05,7822.40,7901.84,7942.26,7785.94,51.45M,-0.57%
1997/09/04,7867.23,7866.54,7899.99,7817.99,52.71M,-0.35%
1997/09/03,7894.64,7880.47,7944.35,7866.72,54.60M,0.19%
1997/09/02,7879.78,7667.25,7880.24,7628.93,54.77M,3.38%
1997/08/29,7622.42,7651.22,7710.45,7606.86,41.95M,-0.94%
1997/08/28,7694.42,7748.78,7812.42,7658.19,49.71M,-1.19%
1997/08/27,7787.33,7774.33,7809.17,7697.68,51.55M,0.07%
1997/08/26,7782.22,7799.64,7860.73,7770.61,44.86M,-0.98%
1997/08/25,7859.57,7890.23,7944.12,7833.32,40.48M,-0.36%
1997/08/22,7887.90,7758.30,7893.71,7716.72,52.97M,-0.08%
1997/08/21,7893.94,8016.12,8023.09,7847.49,45.67M,-1.59%
1997/08/20,8021.23,7913.92,8021.23,7893.71,49.68M,1.30%
1997/08/19,7918.10,7845.87,7918.80,7803.09,57.64M,1.47%
1997/08/18,7803.36,7732.52,7803.36,7618.47,69.26M,1.41%
1997/08/15,7694.65,7852.60,7937.49,7694.66,61.19M,-3.11%
1997/08/14,7942.02,7966.41,7997.77,7864.91,56.41M,0.17%
1997/08/13,7928.32,8037.72,8040.51,7879.08,68.90M,-0.41%
1997/08/12,7960.84,8075.12,8095.56,7948.99,56.43M,-1.26%
1997/08/11,8062.11,8028.90,8076.51,7964.56,64.45M,0.38%
1997/08/08,8031.22,8118.09,8184.05,7976.40,65.47M,-1.91%
1997/08/07,8188.00,8286.25,8299.49,8181.03,56.10M,-0.86%
1997/08/06,8259.30,8161.75,8274.87,8155.95,50.32M,0.88%
1997/08/05,8187.53,8196.83,8209.14,8162.45,41.37M,-0.13%
1997/08/04,8198.45,8168.26,8216.11,8134.11,45.01M,0.05%
1997/08/01,8194.04,8213.78,8247.69,8103.45,53.77M,-0.35%
1997/07/31,8222.61,8271.15,8282.77,8207.28,48.22M,-0.39%
1997/07/30,8254.89,8205.42,8274.17,8172.67,50.39M,0.98%
1997/07/29,8174.52,8114.14,8176.62,8092.07,55.39M,0.66%
1997/07/28,8121.10,8121.11,8178.01,8108.33,49.58M,0.09%
1997/07/25,8113.44,8127.61,8175.11,8080.46,52.41M,-0.04%
1997/07/24,8116.92,8088.12,8132.95,7993.82,57.79M,0.35%
1997/07/23,8088.35,8147.12,8147.82,8058.16,71.42M,0.33%
1997/07/22,8061.64,7930.41,8068.61,7906.02,68.76M,1.96%
1997/07/21,7906.72,7886.51,7919.96,7839.83,56.89M,0.21%
1997/07/18,7890.46,8011.94,8036.10,7875.36,73.34M,-1.62%
